player_id,from_id,to_id,date
69798,1148,123,2012-03-01
69798,123,1148,2011-05-01
69798,1148,123,2011-01-01
69798,123,1148,2010-07-01
69798,989,123,2006-01-01
69798,123,989,2005-12-01
69798,989,123,2005-11-01
69798,123,989,2005-07-01
15814,1031,123,2019-07-01
15814,1148,1031,2017-07-01
15814,123,1148,2013-07-01
121250,1148,123,2016-07-01
121250,123,1148,2013-07-01
121250,1148,123,2013-05-20
121250,123,1148,2012-08-29
121250,1148,123,2012-05-06
121250,123,1148,2011-11-24
235697,1148,123,2013-08-09
235697,123,1148,2012-08-03
123192,1148,123,2012-08-01
123192,123,1148,2012-02-01
123192,1148,123,2012-01-01
123192,123,1148,2011-11-01
123192,1148,123,2011-07-01
123192,123,1148,2011-02-01
123192,1148,123,2011-01-01
123192,123,1148,2010-11-01
123192,1148,123,2010-10-01
123192,123,1148,2009-07-01
130682,1148,123,2012-11-21
130682,123,1148,2012-10-16
209291,1148,123,2019-07-01
209291,123,1148,2019-05-31
209291,1148,123,2018-08-27
209291,123,1148,2018-05-31
209291,1148,123,2017-07-01
209291,1010,1148,2013-07-01
209291,123,1010,2012-07-01
13562,1148,123,2015-07-04
13562,123,1148,2012-07-13
13562,873,123,2008-03-01
13562,123,873,2007-07-01
35753,1148,123,2014-06-30
35753,123,1148,2013-07-12
160163,1010,123,2014-01-07
160163,123,1010,2014-01-06
160163,1010,123,2013-08-09
160163,123,1010,2013-01-14
160163,1010,123,2013-01-04
160163,123,1010,2012-09-30
160163,1010,123,2012-08-30
160163,1148,1010,2012-03-09
160163,1010,1148,2012-02-09
160163,1148,1010,2011-10-25
160163,1010,1148,2011-08-25
160163,123,1010,2011-01-01
185467,1148,123,2014-08-29
185467,123,1148,2012-12-04
185467,1148,123,2012-11-05
185467,123,1148,2011-07-01
129015,1148,123,2014-07-01
129015,123,1148,2013-08-15
192750,1148,123,2014-07-14
192750,123,1148,2014-05-31
192750,1148,123,2014-01-08
192750,123,1148,2012-07-03
186592,1148,123,2015-02-28
186592,123,1148,2014-12-21
186592,1148,123,2014-10-18
186592,123,1148,2014-03-10
186592,1148,123,2014-02-11
186592,123,1148,2013-07-01
62909,1123,123,2011-07-28
62909,1148,1123,2011-05-31
62909,1123,1148,2011-01-21
62909,123,1123,2010-11-24
62909,1123,123,2010-08-27
62909,123,1123,2010-03-30
62909,1123,123,2010-01-27
62909,123,1123,2009-07-01
128292,1148,123,2014-07-01
128292,123,1148,2014-05-31
128292,1148,123,2014-02-28
128292,123,1148,2014-01-04
128292,1148,123,2013-11-28
128292,123,1148,2012-07-01
382071,1148,123,2016-08-02
382071,123,1148,2016-05-31
382071,1148,123,2016-02-20
382071,123,1148,2016-02-08
382071,1148,123,2016-01-08
382071,123,1148,2015-12-27
382071,1148,123,2015-10-27
382071,123,1148,2015-07-01
186277,1148,123,2014-07-03
186277,123,1148,2014-05-31
186277,1148,123,2014-01-23
186277,123,1148,2014-01-02
186277,1148,123,2013-10-18
186277,123,1148,2013-01-07
186277,1148,123,2012-12-07
186277,123,1148,2012-07-01
456292,123,1148,2025-05-31
456292,1148,123,2024-07-01
456292,123,1148,2023-05-31
456292,1148,123,2023-01-19
456292,123,1148,2023-01-17
456292,1148,123,2022-07-30
456292,123,1148,2022-05-31
456292,1148,123,2022-02-01
456292,123,1148,2022-01-04
456292,1148,123,2021-07-01
456292,123,1148,2021-05-31
456292,1148,123,2021-01-06
456292,123,1148,2020-01-20
456292,1148,123,2019-09-02
456292,123,1148,2019-01-01
456292,1148,123,2018-08-06
456292,123,1148,2018-07-01
131967,347,123,2014-08-01
131967,123,347,2013-07-01
81694,2036,123,2022-07-01
81694,123,2036,2019-09-02
81694,1148,123,2018-07-01
81694,10,1148,2018-06-30
81694,1148,10,2017-07-01
81694,123,1148,2015-07-01
3145,1148,123,2012-05-31
3145,123,1148,2012-03-22
3145,873,123,2008-08-07
3145,123,873,2005-08-24
3145,873,123,2002-07-01
3145,123,873,1997-03-29
39337,1148,123,2012-01-06
39337,123,1148,2012-01-05
39337,1148,123,2011-11-17
39337,1123,1148,2010-07-02
39337,1031,1123,2009-05-01
39337,1123,1031,2008-08-01
39337,123,1123,2006-07-01
92472,89,123,2021-07-28
92472,123,89,2017-07-02
92472,1148,123,2017-07-01
92472,123,1148,2017-06-30
92472,1148,123,2016-08-08
92472,123,1148,2015-07-01
92472,82,123,2013-07-16
92472,123,82,2013-06-30
92472,82,123,2012-07-11
92472,167,82,2012-07-10
92472,82,167,2011-07-01
92472,123,82,2011-01-01
121312,1148,123,2011-12-01
121312,123,1148,2011-09-08
4126,1148,123,2011-09-02
4126,123,1148,2010-10-30
4126,31,123,2002-08-15
4126,123,31,2000-07-01
33247,1148,123,2014-08-04
33247,123,1148,2012-08-13
136501,152,123,2023-09-12
136501,123,152,2022-07-23
136501,1148,123,2014-01-05
136501,123,1148,2013-10-18
20996,1148,123,2012-07-09
20996,123,1148,2010-07-01
12654,1148,123,2011-10-01
12654,123,1148,2011-09-01
99463,1148,123,2013-05-31
99463,123,1148,2013-01-11
99463,1148,123,2013-01-02
99463,123,1148,2012-11-15
99463,1010,123,2011-07-01
99463,123,1010,2011-05-01
99463,1010,123,2011-02-01
99463,123,1010,2011-01-22
99463,1010,123,2010-11-12
99463,123,1010,2010-09-01
99463,1010,123,2010-07-28
99463,123,1010,2010-05-31
99463,1010,123,2010-02-01
99463,123,1010,2009-07-01
480987,1148,989,2019-01-22
480987,123,1148,2017-07-01
48245,1148,123,2012-07-01
48245,123,1148,2012-05-01
48245,1148,123,2012-03-01
48245,123,1148,2010-07-01
48245,379,123,2000-07-01
48245,123,379,2000-05-01
48245,379,123,1999-08-01
48245,123,379,1997-07-01
7435,1148,123,2015-08-04
7435,123,1148,2011-07-01
7435,399,123,2009-07-10
7435,123,399,2006-08-31
7435,399,123,2006-05-31
7435,123,399,2005-08-19
128233,1148,123,2012-01-01
128233,123,1148,2011-11-03
128233,985,123,2011-07-01
128233,123,985,2010-09-01
128233,985,123,2010-08-01
128233,123,985,2010-07-01
340308,1148,123,2018-07-25
340308,123,1148,2018-05-31
340308,1148,123,2018-01-19
340308,123,1148,2017-07-01
55525,1148,123,2012-08-17
55525,123,1148,2009-07-01
68321,1148,123,2012-05-01
68321,123,1148,2011-07-01
48373,1148,123,2012-07-13
48373,123,1148,2008-11-01
48373,1148,123,2008-10-02
48373,123,1148,2008-10-01
48373,1148,123,2008-09-01
48373,123,1148,2006-05-01
48373,1148,123,2006-03-01
48373,123,1148,2004-07-01
105500,1148,123,2013-07-01
105500,123,1148,2013-03-26
105500,1148,123,2013-02-26
105500,123,1148,2012-01-01
62680,1148,123,2018-02-09
62680,123,1148,2015-07-24
31535,468,123,2018-07-01
31535,123,468,2017-09-04
31535,475,123,2017-07-01
31535,123,475,2016-02-01
31535,1148,123,2015-07-01
31535,123,1148,2015-05-31
31535,1148,123,2015-02-27
31535,123,1148,2014-08-07
7930,1148,123,2010-12-01
7930,123,1148,2010-11-01
7930,1031,123,2007-01-01
7930,123,1031,2004-07-01
7930,1148,123,2003-05-01
7930,123,1148,2002-08-01
49326,1148,123,2011-07-01
49326,123,1148,2011-05-01
49326,1148,123,2011-01-01
49326,123,1148,2009-01-01
49326,873,123,2003-07-01
49326,123,873,2002-07-01
159838,123,40,2022-09-01
159838,1148,123,2019-07-01
159838,123,1148,2015-07-01
235687,1148,123,2016-02-01
235687,123,1148,2015-07-01
339556,123,1148,2016-08-31
92989,1148,123,2016-06-30
92989,123,1148,2015-08-31
92989,44,123,2013-07-01
92989,123,44,2013-06-30
92989,44,123,2012-08-09
92989,123,44,2010-07-01
357676,1148,123,2016-08-06
357676,123,1148,2016-02-02
357676,1148,123,2015-11-26
357676,123,1148,2014-07-01
44015,1148,123,2011-11-21
44015,123,1148,2011-09-07
31556,1148,123,2013-12-03
31556,123,1148,2013-11-04
31556,1148,123,2013-10-04
31556,123,1148,2013-04-28
31556,1148,123,2013-03-11
31556,123,1148,2012-08-20
186598,1148,123,2015-07-01
186598,123,1148,2015-05-31
186598,1148,123,2015-03-26
186598,123,1148,2015-01-17
186598,1148,123,2014-10-16
186598,123,1148,2014-05-31
186598,1148,123,2013-08-09
186598,123,1148,2013-02-26
186598,1148,123,2013-01-28
186598,123,1148,2012-07-01
149717,1148,123,2015-06-30
149717,123,1148,2014-09-01
163738,1148,123,2019-07-11
163738,123,1148,2018-08-07
163738,1148,123,2015-08-07
163738,123,1148,2014-07-01
48376,1148,123,2015-07-01
48376,123,1148,2000-01-01
51351,1148,123,2011-08-26
51351,123,1148,2008-07-09
117994,1148,123,2013-01-31
117994,123,1148,2013-01-29
117994,1148,123,2013-01-01
117994,123,1148,2009-07-01
119037,123,80,2022-07-01
119037,65,123,2018-01-23
119037,1148,65,2017-07-01
119037,123,1148,2015-07-23
119037,33,123,2014-07-01
119037,123,33,2014-06-30
119037,33,123,2013-07-14
119037,123,33,2013-06-30
119037,33,123,2012-07-30
119037,123,33,2012-07-01
283059,1148,123,2020-01-31
283059,123,1148,2019-05-31
283059,1148,123,2019-01-11
283059,123,1148,2016-01-03
283059,1148,123,2015-10-15
283059,123,1148,2014-11-18
283059,1148,123,2014-10-18
283059,123,1148,2014-09-18
283059,1148,123,2014-08-22
283059,123,1148,2014-01-04
283059,1148,123,2013-12-04
283059,123,1148,2013-07-01
62643,1148,123,2013-07-31
62643,123,1148,2011-08-04
28813,623,123,2022-03-12
28813,123,623,2022-03-11
28813,813,123,2022-01-01
28813,51828,813,2020-12-23
28813,623,51828,2020-02-14
28813,123,623,2013-07-24
28813,1148,123,2013-05-22
28813,123,1148,2013-02-19
28813,180,123,2009-07-15
28813,281,180,2006-07-05
28813,123,281,2005-01-01
157485,1148,123,2015-11-03
157485,290,1148,2013-09-02
157485,123,290,2011-07-01
61667,1148,123,2011-05-31
61667,123,1148,2011-02-21
6129,1148,123,2012-07-01
6129,123,1148,2011-07-01
3822,1148,123,2013-11-03
3822,123,1148,2013-09-10
3822,1010,123,2012-08-31
3822,123,1010,2010-01-01
3822,1123,123,2007-12-01
3822,123,1123,2007-11-01
314241,1148,123,2016-02-01
314241,123,1148,2015-10-09
314241,1148,123,2015-08-19
314241,123,1148,2015-01-14
146846,1148,123,2013-07-01
146846,123,1148,2013-00-01
433842,1148,123,2020-01-31
433842,123,1148,2019-01-01
433842,1148,123,2018-08-31
433842,123,1148,2018-01-01
433842,1148,123,2017-08-07
433842,123,1148,2016-07-01
442248,123,1148,2019-07-02
392591,123,1031,2023-07-01
392591,1148,123,2019-08-29
392591,123,1148,2019-01-01
392591,1148,123,2018-08-31
392591,123,1148,2018-01-30
148367,430,1148,2019-07-01
148367,123,430,2018-07-19
321884,1148,123,2020-10-16
321884,123,1148,2020-05-31
321884,1148,123,2018-08-06
321884,123,1148,2018-05-31
321884,1148,123,2018-01-29
321884,123,1148,2017-07-01
526597,623,63966,2023-12-11
526597,1148,623,2020-08-12
526597,123,1148,2019-08-05
413039,1095,1148,2019-08-05
413039,123,1095,2018-07-01
93315,1148,123,2021-07-01
93315,123,1148,2017-07-01
421637,123,1148,2021-07-20
874538,123,1148,2024-01-08
874538,1148,123,2023-07-14
874538,123,1148,2023-07-01
503688,1148,123,2022-07-25
503688,123,1148,2022-05-31
503688,1148,123,2022-01-27
503688,123,1148,2021-05-31
503688,1148,123,2021-01-04
503688,123,1148,2019-08-08
319859,940,1148,2019-07-10
319859,123,940,2018-08-08
429563,1148,123,2022-01-17
429563,123,1148,2021-12-31
429563,1148,123,2021-08-31
429563,123,1148,2021-06-30
429563,1148,123,2021-01-05
429563,123,1148,2020-12-31
429563,1148,123,2020-09-07
429563,123,1148,2020-03-12
429563,1148,123,2020-02-20
429563,123,1148,2018-07-11
204294,1148,123,2024-07-01
204294,123,1148,2021-01-14
204294,1148,123,2021-01-13
204294,123,1148,2020-09-21
63342,234,11282,2021-08-24
63342,123,234,2019-07-25
63342,1123,123,2014-08-20
63342,317,1123,2013-07-13
63342,234,317,2011-08-31
63342,123,234,2008-01-05
67322,1123,123,2014-08-15
67322,123,1123,2011-07-06
12384,1123,123,2021-05-12
12384,273,1123,2012-08-24
12384,123,273,2009-08-01
22459,1123,123,2011-08-01
22459,123,1123,2011-02-01
22459,1123,123,2011-01-01
22459,10484,1123,2009-07-01
22459,123,10484,2007-07-25
108601,51772,123,2021-11-02
108601,1148,51772,2020-08-20
108601,317,1148,2017-07-07
108601,1269,317,2014-08-08
108601,234,1269,2013-07-01
108601,798,234,2010-06-30
108601,234,798,2009-08-01
108601,123,234,2009-07-01
44913,1123,123,2013-07-10
44913,123,1123,2010-07-17
644401,123,1148,2022-07-12
134277,290,3205,2023-09-15
134277,1148,290,2022-08-02
134277,10484,1148,2021-06-30
134277,1148,10484,2020-09-03
134277,1421,1148,2018-07-30
134277,1082,1421,2016-07-01
134277,123,1082,2016-06-30
134277,1082,123,2015-08-31
134277,123,1082,2015-06-30
134277,1082,123,2014-07-03
134277,123,1082,2013-07-06
3270,36,123,2014-08-29
3270,1123,36,2014-06-30
3270,36,1123,2014-01-30
3270,29,36,2012-08-04
3270,36,29,2012-06-30
3270,29,36,2011-09-05
3270,36,29,2011-06-30
3270,29,36,2010-09-01
3270,244,29,2003-07-01
3270,29,244,2003-06-30
3270,244,29,2002-07-18
3270,3057,244,2001-07-01
3270,123,3057,1998-07-01
4383,141,123,2014-07-01
4383,1123,141,2014-06-30
4383,141,1123,2013-08-21
4383,123,141,2011-07-01
4383,415,123,2008-07-01
4383,123,415,2006-07-01
4383,234,123,2004-07-01
4383,123,234,2004-06-30
4383,234,123,2003-07-01
4383,123,234,2003-06-30
4383,234,123,2002-08-31
4383,123,234,2001-01-01
199528,1123,123,2018-07-01
199528,123,1123,2016-05-31
199528,1123,123,2015-08-21
199528,123,1123,2015-05-31
199528,1123,123,2015-03-16
199528,123,1123,2013-07-01
4068,1123,123,2011-05-01
4068,123,1123,2011-02-01
4068,543,123,2008-07-01
4068,405,543,2004-07-01
4068,123,405,2004-05-01
4068,405,123,2004-01-01
4068,873,405,2003-12-01
4068,405,873,2003-11-01
4068,123,405,2001-07-01
63487,1148,123,2020-07-01
63487,1184,1148,2019-08-22
63487,123,1184,2019-06-30
63487,1184,123,2018-08-31
63487,123,1184,2016-01-12
222209,398,1148,2022-07-14
222209,380,398,2016-06-30
222209,398,380,2015-07-17
222209,123,398,2013-01-31
372240,1148,123,2023-09-01
372240,123,1148,2023-06-30
372240,1148,123,2023-01-19
372240,417,1148,2023-01-01
372240,1148,417,2022-09-01
372240,123,1148,2020-05-31
372240,1148,123,2020-01-09
372240,123,1148,2018-07-01
3804,1123,123,2014-07-01
3804,123,1123,2013-07-10
3804,29,123,2010-07-01
3804,123,29,2008-08-01
3804,281,123,2003-11-01
3804,123,281,2001-01-12
3804,873,123,1998-07-01
3804,123,873,1996-07-01
462832,1148,123,2023-07-17
462832,123,1148,2023-06-30
462832,1148,123,2022-01-29
462832,123,1148,2021-07-01
41355,123,317,2021-07-21
41355,499,123,2017-07-01
41355,1123,499,2016-07-28
41355,150,1123,2016-06-30
41355,1123,150,2015-08-31
41355,618,1123,2015-06-30
41355,1123,618,2014-08-05
41355,336,1123,2013-07-01
41355,200,336,2011-07-01
41355,499,200,2009-07-01
41355,123,499,2007-07-01
487924,1148,123,2022-01-12
487924,123,1148,2021-01-11
487924,1148,123,2020-10-05
487924,123,1148,2019-08-30
62545,1123,123,2011-07-01
62545,123,1123,2011-02-01
62545,1123,123,2011-01-01
62545,123,1123,2009-07-01
587002,123,1148,2024-05-31
587002,1148,123,2024-01-22
587002,123,1148,2023-05-31
587002,1148,123,2022-08-22
587002,123,1148,2021-07-23
741236,123,1148,2024-05-31
741236,1148,123,2023-07-25
741236,123,1148,2022-07-01
473050,60,1148,2023-07-01
473050,1148,60,2023-06-30
473050,60,1148,2023-01-04
473050,123,60,2021-07-01
99822,1123,123,2011-08-31
99822,123,1123,2011-05-01
99822,1123,123,2010-08-01
99822,123,1123,2009-02-02
67303,1123,123,2018-08-31
67303,123,1123,2018-05-14
67303,1123,123,2018-01-16
67303,123,1123,2010-01-04
67303,1123,123,2010-01-03
67303,123,1123,2009-11-25
345587,1148,123,2022-08-31
345587,123,1148,2022-06-30
345587,1148,123,2022-01-31
345587,123,1148,2021-01-03
345587,1148,123,2020-08-21
345587,123,1148,2019-07-01
52059,36,1148,2021-09-09
52059,123,36,2021-06-30
52059,36,123,2020-10-05
52059,123,36,2020-06-30
52059,36,123,2020-01-31
52059,123,36,2019-08-10
52059,383,123,2014-07-07
52059,123,383,2012-07-01
15838,989,123,2016-01-20
15838,123,989,2015-12-28
15838,989,123,2015-09-09
15838,1123,989,2013-07-01
15838,703,1123,2013-05-31
15838,1123,703,2013-01-10
15838,703,1123,2012-12-29
15838,1123,703,2012-10-26
15838,123,1123,2010-07-01
15838,379,123,2006-07-01
15838,123,379,2006-02-01
15838,379,123,2005-11-01
15838,123,379,2005-03-01
15838,379,123,2004-12-01
15838,123,379,2004-11-01
15838,379,123,2004-08-01
15838,123,379,2004-07-01
232964,989,123,2024-07-01
232964,123,989,2024-05-31
232964,989,123,2024-01-22
232964,123,989,2023-06-30
232964,989,123,2023-01-11
232964,1148,989,2021-07-03
232964,123,1148,2019-12-31
232964,1148,123,2019-09-02
232964,123,1148,2018-01-01
404584,1148,123,2022-07-28
404584,123,1148,2022-05-31
404584,1148,123,2022-01-31
404584,123,1148,2020-01-14
404584,1148,123,2019-09-02
404584,123,1148,2018-07-01
717411,123,1148,2023-07-01
74088,1123,123,2017-07-01
74088,123,1123,2017-05-31
74088,1123,123,2016-08-02
74088,123,1123,2014-05-31
74088,1123,123,2013-01-29
74088,123,1123,2009-07-01
488935,123,1148,2024-01-26
29023,4291,123,2012-12-03
29023,123,4291,2012-04-25
29023,1123,123,2011-08-01
29023,123,1123,2011-05-01
29023,1123,123,2011-01-01
29023,123,1123,2010-07-01
453704,714,5358,2023-06-30
453704,5358,714,2022-08-31
453704,1148,5358,2022-06-30
453704,5358,1148,2021-08-17
453704,123,5358,2019-07-01
470596,123,1148,2024-05-31
470596,1148,123,2023-07-31
470596,123,1148,2023-05-31
470596,1148,123,2023-01-23
470596,123,1148,2023-01-05
470596,1148,123,2022-07-18
470596,123,1148,2022-07-01
388165,1158,1148,2021-08-10
388165,1420,1158,2018-01-22
388165,1147,1420,2018-01-21
388165,1420,1147,2017-07-01
388165,123,1420,2017-06-30
388165,1420,123,2017-01-23
388165,123,1420,2016-07-01
1141628,2381,1148,2024-01-11
1141628,123,2381,2023-07-01
38073,1123,123,2017-01-17
38073,123,1123,2013-07-10
14049,1123,123,2011-08-31
14049,123,1123,2010-01-04
14049,1010,123,2008-01-18
14049,123,1010,2007-05-31
14049,1010,123,2007-03-22
14049,123,1010,2004-01-20
14049,1010,123,2003-12-19
14049,123,1010,2002-01-01
124873,235,123,2023-07-01
124873,123,235,2022-08-04
124873,1148,123,2018-07-20
124873,383,1148,2017-01-27
124873,235,383,2013-07-01
124873,610,235,2012-07-01
124873,123,610,2012-06-30
124873,610,123,2011-07-01
124873,123,610,2010-08-01
29975,989,123,2020-08-01
29975,1123,989,2014-09-01
29975,989,1123,2014-05-31
29975,1123,989,2013-07-31
29975,543,1123,2010-07-01
29975,180,543,2009-07-01
29975,989,180,2006-01-01
29975,180,989,2005-08-01
29975,123,180,2005-05-01
29975,180,123,2005-02-01
29975,123,180,2004-07-01
4219,1123,123,2014-07-01
4219,123,1123,2013-12-29
4219,1123,123,2013-09-27
4219,123,1123,2010-07-01
4219,1096,123,2004-01-05
4219,123,1096,2003-07-02
3251,1123,123,2011-08-01
3251,123,1123,2011-03-01
3251,1123,123,2011-02-01
3251,123,1123,2009-07-01
3251,1003,123,2007-07-01
3251,123,1003,2005-01-01
249873,1148,123,2023-07-01
249873,123,1148,2023-05-31
249873,1148,123,2023-01-20
249873,123,1148,2023-01-19
249873,1148,123,2022-08-16
249873,123,1148,2020-01-31
80435,1123,123,2013-07-01
80435,123,1123,2013-05-31
80435,1123,123,2013-03-15
80435,123,1123,2012-12-19
80435,1123,123,2012-09-17
80435,123,1123,2012-05-01
80435,1123,123,2012-01-01
80435,123,1123,2009-07-01
23218,472,123,2016-08-19
23218,1123,472,2015-08-07
23218,398,1123,2013-07-01
23218,1123,398,2013-06-30
23218,398,1123,2012-08-16
23218,281,398,2010-07-01
23218,681,281,2007-07-01
23218,123,681,2004-07-01
328658,123,1148,2021-07-21
95372,1123,123,2012-01-01
95372,123,1123,2011-10-01
95372,1123,123,2011-09-01
95372,123,1123,2011-04-01
95372,1123,123,2011-01-01
95372,123,1123,2010-01-01
12704,1123,123,2017-07-15
12704,123,1123,2012-07-01
591949,1025,1148,2022-07-09
591949,123,1025,2020-09-24
67346,1123,123,2013-07-01
67346,123,1123,2011-01-01
270171,80,1148,2020-10-03
270171,23826,80,2018-07-01
270171,80,23826,2018-06-30
270171,23826,80,2017-01-09
270171,123,23826,2016-07-15
587019,123,1148,2024-05-31
587019,1148,123,2023-07-01
587019,123,1148,2023-01-01
587019,1148,123,2022-09-01
587019,123,1148,2022-07-01
77546,1123,123,2011-07-01
77546,123,1123,2011-02-01
77546,1123,123,2011-01-01
77546,123,1123,2010-10-01
77546,1123,123,2010-09-01
77546,123,1123,2009-07-01
175451,1148,123,2023-07-14
175451,123,1148,2023-06-30
175451,1148,123,2022-08-31
175451,123,1148,2022-06-30
175451,1148,123,2022-01-18
175451,123,1148,2021-06-30
175451,1148,123,2020-09-16
175451,123,1148,2019-07-31
42513,1123,123,2016-01-22
42513,123,1123,2016-01-17
42513,1123,123,2015-10-27
42513,123,1123,2013-07-26
533916,1148,123,2024-07-01
533916,123,1148,2020-01-31
193080,1123,123,2016-07-01
193080,123,1123,2014-04-21
193080,1123,123,2014-03-14
193080,123,1123,2012-07-01
66942,1123,123,2011-01-01
66942,123,1123,2009-07-01
540941,1038,1148,2022-08-10
540941,123,1038,2020-09-01
39049,123,51828,2024-03-29
39049,432,123,2024-01-01
39049,4078,432,2023-02-24
39049,123,4078,2022-02-18
39049,56089,123,2021-01-01
39049,1247,56089,2020-09-19
39049,51772,1247,2018-12-12
39049,6321,51772,2018-12-11
39049,626,6321,2017-12-10
39049,813,626,2016-05-12
39049,123,813,2014-10-07
39049,4284,123,2013-09-02
39049,1123,4284,2013-05-07
39049,4284,1123,2013-01-30
39049,9168,4284,2009-09-15
39049,218,9168,2008-07-24
39049,813,218,2007-11-27
39049,123,813,2006-01-20
167385,1123,123,2012-07-19
167385,123,1123,2012-04-01
167385,1123,123,2012-03-01
167385,123,1123,2011-07-01
391005,123,1148,2019-08-07
125714,60,1148,2023-07-01
125714,123,60,2018-07-01
125714,65,123,2016-07-01
125714,123,65,2013-07-01
621993,1123,703,2023-09-01
621993,123,1123,2021-01-01
377393,1123,3911,2022-07-23
377393,417,1123,2021-07-13
377393,2969,417,2017-07-01
377393,123,2969,2015-07-01
274461,16,80,2023-07-01
274461,385,16,2020-06-30
274461,16,385,2019-07-02
274461,1123,16,2019-06-30
274461,16,1123,2018-07-02
274461,533,16,2018-06-30
274461,16,533,2017-08-30
274461,123,16,2016-01-04
46972,1123,56089,2023-07-05
46972,123,1123,2018-07-01
46972,33,123,2013-08-31
46972,123,33,2011-08-31
492391,1123,123,2019-07-25
492391,123,1123,2019-05-31
492391,1123,123,2019-01-31
492391,123,1123,2019-01-30
492391,1123,123,2018-07-03
492391,123,1123,2017-07-31
532464,1123,123,2022-07-01
532464,123,1123,2022-02-12
532464,1123,123,2021-08-19
532464,123,1123,2021-06-30
532464,1123,123,2020-08-26
532464,123,1123,2019-07-01
504042,123,1123,2023-05-31
504042,1123,123,2022-12-13
504042,123,1123,2022-05-31
504042,1123,123,2021-07-02
504042,123,1123,2020-07-01
82863,1123,123,2022-07-01
82863,533,1123,2020-01-13
82863,79,533,2016-07-01
82863,123,79,2015-07-01
82863,18,123,2014-07-01
82863,123,18,2012-06-30
82863,18,123,2012-01-30
82863,123,18,2011-07-01
696764,123,1123,2024-05-31
696764,1123,123,2023-07-19
696764,123,1123,2023-07-01
39015,123,33,2020-06-30
39015,33,123,2020-03-10
39015,1123,33,2020-03-09
39015,33,1123,2019-07-05
39015,24,33,2011-07-01
39015,33,24,2009-07-01
39015,123,33,2007-01-01
715558,123,1123,2022-08-02
167265,1031,123,2017-07-01
167265,1123,1031,2015-07-01
167265,1031,1123,2015-05-31
167265,1123,1031,2015-02-17
167265,123,1123,2015-02-16
167265,1123,123,2015-01-13
167265,1031,1123,2014-04-26
167265,1123,1031,2014-01-16
167265,123,1123,2013-07-01
152435,1123,123,2019-07-01
152435,105,1123,2019-06-30
152435,1123,105,2018-07-01
152435,123,1123,2018-06-30
152435,1123,123,2018-01-01
152435,65,1123,2017-07-14
152435,123,65,2015-07-01
403564,1123,123,2024-07-01
403564,123,1123,2024-05-31
403564,1123,123,2024-02-01
403564,123,1123,2023-12-01
403564,1123,123,2023-09-29
403564,123,1123,2023-08-16
403564,1123,123,2023-07-03
403564,123,1123,2023-07-01
187245,499,385,2023-07-18
187245,123,499,2022-09-02
187245,1025,123,2022-08-31
187245,610,1025,2018-07-01
187245,1123,610,2017-06-30
187245,610,1123,2017-01-31
187245,123,610,2015-07-01
187245,610,123,2014-08-29
187245,306,610,2014-06-30
187245,610,306,2013-07-01
187245,123,610,2012-07-01
65255,1123,123,2021-08-31
65255,123,1123,2021-06-30
65255,1123,123,2020-10-07
65255,82,1123,2016-01-18
65255,123,82,2013-07-01
112617,1123,123,2021-07-01
112617,123,1123,2021-06-30
112617,1123,123,2020-08-18
112617,123,1123,2020-07-12
112617,1123,123,2020-01-04
112617,123,1123,2019-01-31
112617,79,123,2017-01-10
112617,2036,79,2015-07-01
112617,123,2036,2013-07-01
249356,989,1123,2023-07-01
249356,1031,989,2019-07-08
249356,123,1031,2017-07-01
471690,1123,989,2023-08-10
471690,123,1123,2018-07-01
29391,1123,123,2023-07-14
29391,123,1123,2016-07-19
198516,123,703,2022-07-20
198516,1123,123,2018-01-29
198516,123,1123,2018-01-03
198516,1123,123,2017-08-31
198516,123,1123,2017-05-31
198516,1123,123,2016-08-31
198516,123,1123,2016-07-01
77812,1123,105,2022-07-20
77812,123,1123,2017-07-01
393325,86,1123,2021-08-09
393325,123,86,2019-01-01
547534,1123,123,2023-07-01
547534,123,1123,2023-05-31
547534,1123,123,2022-08-31
547534,123,1123,2022-05-31
547534,1123,123,2022-01-17
547534,123,1123,2022-01-16
547534,1123,123,2021-07-01
547534,123,1123,2020-08-01
121388,1123,123,2016-07-18
121388,123,1123,2016-04-23
121388,1123,123,2016-04-14
121388,123,1123,2016-02-04
121388,1123,123,2016-01-07
121388,123,1123,2015-08-01
203127,1123,123,2017-07-01
203127,123,1123,2016-02-21
203127,1123,123,2016-01-13
203127,123,1123,2014-08-28
257805,123,22381,2023-08-20
257805,1123,123,2022-06-30
257805,123,1123,2021-08-29
257805,1237,123,2019-01-28
257805,123,1237,2018-06-30
257805,1237,123,2017-08-16
257805,123,1237,2017-07-20
82281,123,385,2022-07-01
82281,385,123,2022-06-30
82281,123,385,2021-08-26
82281,2425,123,2021-06-30
82281,123,2425,2020-08-29
82281,3329,123,2020-08-02
82281,123,3329,2020-01-07
82281,1123,123,2019-07-01
82281,123,1123,2016-01-08
82281,2425,123,2013-07-09
82281,123,2425,2013-06-30
82281,2425,123,2012-07-04
82281,123,2425,2012-06-30
82281,2425,123,2011-08-31
82281,720,2425,2011-07-01
82281,123,720,2011-06-30
82281,720,123,2010-09-14
82281,123,720,2010-06-30
82281,720,123,2009-09-24
82281,123,720,2009-01-01
91315,1123,123,2018-07-01
91315,123,1123,2017-07-01
151189,1123,123,2019-07-05
151189,123,1123,2019-05-31
